Step    Time(ps)    SystemEnergy(eV)    KineticEnergy(eV)    PotentialEnergy(eV)    Temperature(K)
762       7.620     -28.046578592379     13.375505592434     -41.422084184813     119.765702928408
764       7.640     -28.048498548313     13.481535951227     -41.530034499541     120.715110064073
766       7.660     -28.087626859246     13.536227722807     -41.623854582052     121.204826017039
768       7.680     -28.142573568094     13.536180797781     -41.678754365875     121.204405845357
770       7.700     -28.193058740985     13.502263294355     -41.695322035340     120.900704904013
772       7.720     -28.229167413747     13.463746051507     -41.692913465254     120.555817405538
774       7.740     -28.250943460688     13.425832022693     -41.676775483381     120.216331149834
776       7.760     -28.255495457750     13.369912631405     -41.625408089154     119.715622959128
778       7.780     -28.235456003498     13.310611733655     -41.546067737153     119.184636399095
780       7.800     -28.195244772646     13.294593868913     -41.489838641559     119.041210730659
782       7.820     -28.155741938426     13.334275621995     -41.490017560421     119.396525377907
784       7.840     -28.135038030065     13.386815236480     -41.521853266544     119.866970686818
786       7.860     -28.132583449631     13.409051706576     -41.541635156207     120.066078410507
788       7.880     -28.134381725794     13.395951098012     -41.530332823805     119.948774164878
790       7.900     -28.129431967161     13.380229503639     -41.509661470800     119.808001332910
792       7.920     -28.121217339313     13.390958382588     -41.512175721901     119.904068858741
794       7.940     -28.119942689021     13.417826490645     -41.537769179665     120.144648762470
796       7.960     -28.128843919255     13.437306486871     -41.566150406126     120.319074725288
798       7.980     -28.144156849209     13.444160493186     -41.588317342395     120.380446228474
800       8.000     -28.161046246597     13.442569175520     -41.603615422117     120.366197400463
802       8.020     -28.176953508214     13.446183975084     -41.623137483299     120.398564701104
804       8.040     -28.196833516900     13.472441296442     -41.669274813342     120.633675555621
806       8.060     -28.229594037319     13.507082775478     -41.736676812797     120.943859051752
808       8.080     -28.273698342516     13.509347374247     -41.783045716764     120.964136510545
810       8.100     -28.312972355671     13.466843323892     -41.779815679563     120.583550712650
812       8.120     -28.332910960436     13.410973781301     -41.743884741736     120.083288872492
814       8.140     -28.331772485685     13.366433743712     -41.698206229397     119.684472627875
816       8.160     -28.313904704224     13.339884252429     -41.653788956653     119.446745652697
818       8.180     -28.288440883357     13.350963679985     -41.639404563343     119.545952028126
820       8.200     -28.273257821373     13.414244748611     -41.687502569983     120.112577462477
822       8.220     -28.288258443940     13.505318212473     -41.793576656413     120.928058966504
824       8.240     -28.338253060838     13.568087356953     -41.906340417791     121.490100577478
826       8.260     -28.406725835867     13.568160789703     -41.974886625571     121.490758102156
828       8.280     -28.468678000704     13.517896680368     -41.986574681073     121.040687908924
830       8.300     -28.508255181183     13.461450411058     -41.969705592241     120.535261996238
832       8.320     -28.528608201631     13.442662325914     -41.971270527545     120.367031479017
834       8.340     -28.547219600225     13.468142404141     -42.015362004366     120.595182815685
836       8.360     -28.578394955149     13.497518039862     -42.075912995011     120.858215389430
838       8.380     -28.617266215629     13.476593735446     -42.093859951075     120.670856937118
840       8.400     -28.639313283555     13.384795561199     -42.024108844754     119.848886299054
842       8.420     -28.618985820416     13.268129224575     -41.887115044991     118.804243484078
844       8.440     -28.556061187939     13.213906267712     -41.769967455651     118.318725348055
846       8.460     -28.484051930426     13.272174107884     -41.756226038310     118.840461800415
848       8.480     -28.445653678618     13.394507372880     -41.840161051498     119.935846896140
850       8.500     -28.454008230702     13.481862253959     -41.935870484661     120.718031813519
852       8.520     -28.489225959005     13.503004887188     -41.992230846193     120.907345205295
854       8.540     -28.528700961892     13.487469535397     -42.016170497289     120.768240009258
856       8.560     -28.559804584657     13.455068667094     -42.014873251751     120.478119180479
858       8.580     -28.577647359894     13.421286073757     -41.998933433651     120.175626238459
860       8.600     -28.582635405771     13.389806377674     -41.972441783445     119.893753683933
862       8.620     -28.574065766833     13.356713664593     -41.930779431426     119.597438003266
864       8.640     -28.553204649741     13.351340506528     -41.904545156269     119.549326173157
866       8.660     -28.537878246541     13.407134380623     -41.945012627164     120.048910469536
868       8.680     -28.548818853202     13.470306062439     -42.019124915641     120.614556442734
870       8.700     -28.577858564977     13.468685101578     -42.046543666555     120.600042186393
872       8.720     -28.599461601186     13.415911415246     -42.015373016432     120.127500973202
874       8.740     -28.598641930871     13.354730748965     -41.953372679836     119.579682765342
876       8.760     -28.574432091981     13.302819933696     -41.877252025677     119.114867791638
878       8.780     -28.530336807503     13.262015122594     -41.792351930097     118.749497163162
880       8.800     -28.471459139339     13.242608309035     -41.714067448374     118.575726485749
882       8.820     -28.408336769674     13.260355822506     -41.668692592180     118.734639613291
884       8.840     -28.356853558742     13.318055368116     -41.674908926858     119.251287495561
886       8.860     -28.331741203294     13.395191905078     -41.726933108372     119.941976270419
888       8.880     -28.336667412561     13.450152096374     -41.786819508936     120.434095682142
890       8.900     -28.357709350834     13.446328540419     -41.804037891253     120.399859154516
892       8.920     -28.370193708952     13.384966768604     -41.755160477555     119.850419308407
894       8.940     -28.354471691572     13.304054900553     -41.658526592124     119.125925816522
896       8.960     -28.308687458015     13.249649782731     -41.558337240746     118.638776591862
898       8.980     -28.245632573503     13.230808270305     -41.476440843809     118.470067681060
900       9.000     -28.176548258198     13.234072407890     -41.410620666088     118.499295116959
902       9.020     -28.112060654848     13.276653739160     -41.388714394007     118.880572896394
904       9.040     -28.070681261683     13.360464886692     -41.431146148375     119.631026845823
906       9.060     -28.063252184711     13.432321230587     -41.495573415298     120.274436209075
